"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] SPD Intencoes","Input Inesperado BigID","Track ""SPD Intencoes {state.name} input inesperado""","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","Sem condicionais para execução"
"[DEV] SPD Intencoes","Inicio perguntas BigID","Track ""SPD Inicio {state.name} exibição""","SPD Inicio {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Intencoes","Autenticação BigID","Track ""SPD Intencoes {state.name}""","SPD Intenções {{state.name}}","Negado | {{statusQuestion}}","context equals variable: pesquisaBigID value: false"
"[DEV] SPD Intencoes","Autenticação BigID","Track ""SPD Intencoes {state.name} api status""","SPD Intencoes {{state.name}} api status","{{statusQuestion}}","context exists variable: statusQuestion "
"[DEV] Seguros","[S.1.0.0][MSG] Menu Seguros","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.1.0.0][INPUT] Menu Seguros","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Seguros","[S.1.0.0][INPUT] Menu Seguros","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Seguros","[S.2.0.0][MSG] Contratação","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.3.0.0][MSG] Indenização","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.3.0.0][MSG] Pagamento em atraso","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.3.0.0][INPUT] Pagamento em atraso","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Seguros","[S.3.0.0][INPUT] Pagamento em atraso","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Seguros","[S.4.0.0][MSG] Renovação","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.5.0.0][MSG] Assistência Funeral","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.6.0.0][MSG] Sinistro","Track ""{state.name} exibicao""","{{state.name}} exibicao","Exibição","Sem condicionais para execução"
"[DEV] Seguros","[S.6.0.0][INPUT] Sinistro","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Seguros","[S.6.0.0][INPUT] Sinistro","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] OS","[OS.2.0.1] Sem ordens de serviço","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.0.0] Consultar Ordens de Serviço","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.1.1] Exibir ordem de serviço","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.3.0] Solicita numero da ordem de serviço","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.2.0] Possui o número da ordem?","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.2.1] Não possui o numero da OS","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.1.0] Exibe ordens de serivço","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.1.0] Seleciona ordem de serviço","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Ordem de servico {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] OS","[OS.2.1.0] Seleciona ordem de serviço","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Ordem de servico {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] OS","[OS.2.2.0] Valida se possui o numero da ordem","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Ordem de servico {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] OS","[OS.2.2.0] Valida se possui o numero da ordem","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Ordem de servico {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] OS","[OS.2.3.0] Valida numero digitado","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Ordem de servico {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] OS","[OS.2.3.0] Valida numero digitado","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Ordem de servico {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] OS","[OS.2.2.1] Valida se quer tentar novamente","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Ordem de servico {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] OS","[OS.2.2.1] Valida se quer tentar novamente","Track ""SPD Maquina Safrapay {state.name} validação""","SPD Ordem de servico {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] OS","[OS.2.4.1] OS Não encontrada","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD ORdem de servico {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] OS","[OS.2.4.1] Valida input OS Não encontrada","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Ordem de servico {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","Início","Track ""SPD Finalizacao origem""","SPD Finalizacao origem","{{state@botOrigin}}","context exists variable: state@botOrigin "
"[DEV] Finalizacao","Início","Track ""SPD Finalizacao jornada""","SPD Finalizacao jornada","{{idSessao}} | {{voltarState}}","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.0][INPUT] Pesquisa CES validação","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação assunto","{{assunto}} | {{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.2.0][INPUT] Pesquisa CES validação","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[F.3.2.5][MSG] Muito difícil","PESQUISA CES MUITO DIFÍCIL ASSUNTO","PESQUISA CES MUITO DIFÍCIL ASSUNTO","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.2.5][MSG] Muito difícil","PESQUISA CES MUITO DIFÍCIL","PESQUISA CES MUITO DIFÍCIL","1","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.5][MSG] Muito difícil","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.3][MSG] Neutro","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.1][MSG] Muito Fácil","Pesquisa CES Muito fácil","Pesquisa CES Muito fácil","1","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.1][MSG] Muito Fácil","Pesquisa CES Muito fácil assunto","Pesquisa CES Muito fácil assunto","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.2.1][MSG] Muito Fácil","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.3][INPUT] Outros motivos","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.3][INPUT] Outros motivos","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação","{{input.content}}","input exists variable: userInput "
"[DEV] Finalizacao","[F.1.0.0][MSG] Tipo de finalização","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.4][MSG] Difícil","PESQUISA CES DIFÍCIL ASSUNTO","PESQUISA CES DIFÍCIL ASSUNTO","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.2.4][MSG] Difícil","PESQUISA CES DIFÍCIL","PESQUISA CES DIFÍCIL","1","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.4][MSG] Difícil","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.2][MSG] Fácil","PESQUISA CES MUITO FÁCIL ASSUNTO","PESQUISA CES MUITO FÁCIL ASSUNTO","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.2.2][MSG] Fácil","PESQUISA CES MUITO FÁCIL","PESQUISA CES MUITO FÁCIL","1","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.2][MSG] Fácil","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.2][MSG] Fácil","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.0][MSG] Pesquisa Resolutividade","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.0][INPUT] Pesquisa Resolutividade","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação assunto","{{assunto}} | {{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.1.0][INPUT] Pesquisa Resolutividade","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[F.3.1.1][MSG] Resolutividade - Sim","Registro de eventos","SPD Intencoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.1][MSG] Resolutividade - Sim","Resolutividade Sim Assunto","Resolutividade Sim Assunto","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.1.1][MSG] Resolutividade - Sim","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.0.0.0][MSG] Confirma finalização","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.0.0.0][INPUT] Confirma finalização","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.0.0.0][INPUT] Confirma finalização","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[F.0.0.0][INPUT] Confirma finalização","Track ""SPD Finalizacao ""{state.name}"" registro""","SPD Finalizacao {{state.name}} registro","Registro","context equals variable: userInput value: Sim"
"[DEV] Finalizacao","[F.2.0.0][MSG] Finalização sem pesquisa","Track ""SPD Finalizacao ""{state.name}"" registro""","SPD Finalizacao {{state.name}} registro","Registro","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.2][MSG] Resolutividade - Não","Registro de eventos","Resolutividade","Não","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.2][MSG] Resolutividade - Não","Resolutividade Não Assunto","Resolutividade Não Assunto","{{assunto}}","context exists variable: assunto "
"[DEV] Finalizacao","[F.3.1.2][MSG] Resolutividade - Não","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.1.2][INPUT] Resolutividade - Não validação","Registro de eventos","SPD Intencoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Linguagem difícil,Pouca informação,Não gostei das soluções,Outro motivoand context exists variable: input.content "
"[DEV] Finalizacao","[F.3.1.2][INPUT] Resolutividade - Não validação","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação assunto","{{assunto}} | {{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.1.2][INPUT] Resolutividade - Não validação","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[Redirect] to Main (Menu inicial)","Track ""SPD Finalizacao ""{state.name}"" registro""","SPD Finalizacao {{state.name}} registro","Registro","Sem condicionais para execução"
"[DEV] Finalizacao","[Redirect] to Main (Welcome)","Track ""SPD Finalizacao ""{state.name}"" registro""","SPD Finalizacao {{state.name}} registro","Registro","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.5][INPUT] Muito difícil validação","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação assunto","{{assunto}} | {{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.2.5][INPUT] Muito difícil validação","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[F.3.2.0][MSG] Pesquisa CES","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Finalizacao","[F.3.2.4][INPUT] Difícil validação","Track ""SPD Finalizacao ""{{state.name}}"" validação""","SPD Finalizacao {{state.name}} validação assunto","{{assunto}} | {{userInput}}","context exists variable: userInput "
"[DEV] Finalizacao","[F.3.2.4][INPUT] Difícil validação","Track ""SPD Finalizacao ""{{state.name}}"" input inesperado""","SPD Finalizacao {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Finalizacao","[F.3.2.6][MSG] Outros motivos","Track ""SPD Finalizacao ""{state.name}"" exibicao""","SPD Finalizacao {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","Início","Track ""SPD Excecoes tipo de erro""","SPD Excecoes tipo de erro","{{exceptionType}}","context exists variable: exceptionType "
"[DEV] Excecoes","Início","Track ""SPD Excecoes origin""","SPD Excecoes origin","{{state@botOrigin}} | {{state@stateNameOrigin}} | {{state@lastInput}}","Sem condicionais para execução"
"[DEV] Excecoes","Exceções","Track ""SPD Excecoes erros inesperados""","SPD Excecoes erros inesperados","{{state.previous.id}}","Sem condicionais para execução"
"[DEV] Excecoes","[EX.0.0.0] Identifica exception","Track ""SPD Excecoes exceptionBlock""","SPD Excecoes exceptionBlock","{{exceptionBlockId}}","context exists variable: exceptionBlockId "
"[DEV] Excecoes","[EX.0.0.1] Redirecionar Main (Reiniciar fluxo)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Reiniciar fluxo","Sem condicionais para execução"
"[DEV] Excecoes","[EX.3.0.0] Cutuca","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca input""","SPD Excecoes cutuca input","{{input.content}}","context exists variable: input.content "
"[DEV] Excecoes","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca retorno inatividade""","SPD Excecoes cutuca retorno inatividade","Retorno inatividade","input exists  "
"[DEV] Excecoes","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","[M.2.0.1] CPF invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[M.2.0.1] Erro persistente","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","Redireciona serviço anterior (Bloco [INPUT])","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Redireciona serviço","Sem condicionais para execução"
"[DEV] Excecoes","[M.3.1.1] Conta corrente invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[M.4.1.0] Ec invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.1.0.0] Erro de lista","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.4.0.0] Erro Persistente","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes redirecionamento menu inicial por erro persistente","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.2.0.0] Erro de quickReply","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.3.0.0] Erro generico","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.0] Erro de audio","Track ""Áudio"" to ""1""","Áudio","1","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.0] Erro de audio","Track ""SPD excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.1] Erro de imagem / sticker","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.6] Erro de contato","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.4] Erro de arquivo","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.3] Erro de localização","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.2] Erro de video","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.5] Erro de emoji","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.2.1.1] Valor simulacao invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","Redireciona serviço de Finalizacao (Welcome)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Finalização","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.0] Erro de API","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redirecionar Main (Menu inicial)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Menu inicial","Sem condicionais para execução"
"[DEV] Excecoes","[MS.3.0.0] Número de protocolo invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""Ofensas""","Ofensas","1","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} input""","SPD Excecoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] Excecoes","Redireciona serviço anterior (Bloco [MSG])","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Redireciona serviço","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.1] Erro de API Menu","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redireciona serviço anterior erro tipo","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Tipo de mensagem não suportada","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.1.0] Solicita valor da venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.0.0] Não recebi minha venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.0.0] Não recebi minha venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.1.0] Solicita valor da venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.2.1.1] Valor simulacao invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.3.0.0] Número de protocolo inval (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redirecionar WhatsApp Pj (Atendente)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","WhatsApp PJ","Sem condicionais para execução"
"[DEV] Excecoes","[EX.8.0.0] Resposta invalida KBA","""SPD Excecoes {state.name} input inesperado exibição""","SPD Excecoes {{state.name}} input inesperado exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.9.0.0] Data invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.9.0.0] Data invalida (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.10.0.0] Valor invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.10.0.0] Valor invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.11.0.0] Serial number invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.11.0.0] Serial invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","Início","Track ""SPD Excecoes tipo de erro""","SPD Excecoes tipo de erro","{{exceptionType}}","context exists variable: exceptionType "
"[DEV] Cascata","Início","Track ""SPD Excecoes origin""","SPD Excecoes origin","{{state@botOrigin}} | {{state@stateNameOrigin}} | {{state@lastInput}}","Sem condicionais para execução"
"[DEV] Cascata","Exceções","Track ""SPD Excecoes erros inesperados""","SPD Excecoes erros inesperados","{{state.previous.id}}","Sem condicionais para execução"
"[DEV] Cascata","[EX.0.0.0] Identifica exception","Track ""SPD Excecoes exceptionBlock""","SPD Excecoes exceptionBlock","{{exceptionBlockId}}","context exists variable: exceptionBlockId "
"[DEV] Cascata","[EX.0.0.1] Redirecionar Main (Reiniciar fluxo)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Reiniciar fluxo","Sem condicionais para execução"
"[DEV] Cascata","[EX.3.0.0] Cutuca","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Cascata","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca input""","SPD Excecoes cutuca input","{{input.content}}","context exists variable: input.content "
"[DEV] Cascata","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca retorno inatividade""","SPD Excecoes cutuca retorno inatividade","Retorno inatividade","input exists  "
"[DEV] Cascata","[EX.3.0.0] Cutuca","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Cascata","[M.2.0.1] CPF invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
